dropped_record_id,kept_record_id,match_rule,dropped_title,kept_title
R23EBCBF1C8AC,R23EBCBF1C8AC,doi_match,Benchmarking the efficiency of water and sewerage companies: Application of the stochastic non-parametric envelopment of data (stoned) method,Benchmarking the efficiency of water and sewerage companies: Application of the stochastic non-parametric envelopment of data (stoned) method
R4BF827AA3CCC,R4BF827AA3CCC,doi_match,SDG goal 6 monitoring in the Kingdom of Bahrain,Sdg goal 6 monitoring in the Kingdom of Bahrain
R234806E56ADE,R234806E56ADE,doi_match,A Multi-Criteria Decision Framework for Sustainable Sewer Technology Selection Under Environmental Constraints: An Application in Uruguay,A Multi-Criteria Decision Framework for Sustainable Sewer Technology Selection Under Environmental Constraints: An Application in Uruguay
R69429109A90F,R69429109A90F,doi_match,"Cholera Outbreaks in India, 2011-2020: A Systematic Review","Cholera Outbreaks in India, 2011–2020: A Systematic Review"
R7A4DACA8AA5D,R7A4DACA8AA5D,doi_match,"Neighbourhood differentials and environmental health interface in Lagos metropolis, Nigeria","Neighbourhood differentials and environmental health interface in Lagos metropolis, Nigeria"
R9FB70861323D,R9FB70861323D,doi_match,Focused Enforcement to Improve Compliance: Effects of the EPA Priority Sector Program on Clean Water Act Compliance,Focused Enforcement to Improve Compliance: Effects of the EPA Priority Sector Program on Clean Water Act Compliance
RA4696E09E4AB,RA4696E09E4AB,doi_match,A mixed-method conceptual model for safe drinking water management under natural hazards,A mixed-method conceptual model for safe drinking water management under natural hazards
R10C1AD9127D9,R10C1AD9127D9,doi_match,"Relational approaches to poverty in rural India: social, ecological and technical dynamics","Relational approaches to poverty in rural India: social, ecological and technical dynamics"
R83E45A7C86E3,R83E45A7C86E3,doi_match,Social Acceptance for Reclaimed Water Use: A Case Study in Bengaluru,Social acceptance for reclaimed water use: A case study in Bengaluru
R07B8870F85DC,R07B8870F85DC,doi_match,The effect of Self-Help Groups on access to maternal health services: evidence from rural India,The effect of Self-Help Groups on access to maternal health services: Evidence from rural India
RDABCD99464D4,RDABCD99464D4,doi_match,Regulation of environmental-protection water releases in the upper Volga basin as a method of increasing the reliability of water supply in the Moscow Region,Regulation of environmental-protection water releases in the Upper Volga basin as a method of increasing the reliability of water supply in the Moscow Region
R7444DAE8F05D-1,R7444DAE8F05D,doi_match,Mixed H2/H∞$$ {H}_2/H\infty $$ Output Trace Control for Complex Water Network,Mixed H2/H∞ Output Trace Control for Complex Water Network
R730939659231,R730939659231,doi_match,"Roles played by civil society organisations in supporting homeless people with health care-seeking and accessing the social determinants of health in Delhi, India: Perspectives of support providers and receivers","Roles played by civil society organisations in supporting homeless people with health care-seeking and accessing the social determinants of health in Delhi, India: Perspectives of support providers and receivers"
R54EFD5609082,R54EFD5609082,doi_match,Reliability of the Washington University in St. Louis Kiddie Schedule for Affective Disorders and Schizophrenia (WASH-U-KSADS) mania and rapid cycling sections,Reliability of the Washington University in St. Louis kiddie schedule for affective disorders and Schizophrenia (WASH-U-KSADS) mania and rapid cycling sections
RE110302329EB,RE110302329EB,doi_match,"Water quality management in the Kaoping River watershed, Taiwan","Water quality management in the Kaoping River watershed, Taiwan"
R6A235DABDEAA,R6A235DABDEAA,doi_match,"A Systematic Review of Gastrointestinal and Respiratory Pathogen Detection in Wastewater in Africa, with Focus on Rwanda: Implications for Early Warning and Public Health Surveillance","A Systematic Review of Gastrointestinal and Respiratory Pathogen Detection in Wastewater in Africa, with Focus on Rwanda: Implications for Early Warning and Public Health Surveillance"
R30C3C41FBED3,R30C3C41FBED3,doi_match,"Preferences and valuation of small-scale wastewater treatment system maintenance using discrete choice method: Case of community-managed system in Jakarta, Indonesia","Preferences and valuation of small-scale wastewater treatment system maintenance using discrete choice method: Case of community-managed system in Jakarta, Indonesia"
REA20A1EE4939,REA20A1EE4939,doi_match,Evaluating the significance of cash transfers on household consumption,Evaluating the significance of cash transfers on household consumption
R4BE27DF16E67,R4BE27DF16E67,doi_match,On-site wastewater treatment and reuses in Japan,On-site wastewater treatment and reuses in Japan
R7AFAD77B57D7,R7AFAD77B57D7,doi_match,Open defecation near a world heritage site: causes and implication for sustainable tourism and heritage management,Open defecation near a world heritage site: causes and implication for sustainable tourism and heritage management
RBC6A6E0FB232,RBC6A6E0FB232,doi_match,A system dynamics approach to stormwater harvesting under increasing drought variability,A system dynamics approach to stormwater harvesting under increasing drought variability
R24F44D41DA77,R24F44D41DA77,doi_match,Irrigators' preferences for policy instruments to improve water supply reliability,Irrigators’ preferences for policy instruments to improve water supply reliability
REF486158BFC4,REF486158BFC4,doi_match,Tax expenditures and progress to the Sustainable Development Goals,Tax expenditures and progress to the Sustainable Development Goals
R9AF75F1C1346,R9AF75F1C1346,doi_match,Before and After Wash Trade Detection in Ethereum NFTs: Evidence for the Mixture of Distribution Hypothesis and Sequential Information Arrival Hypothesis and Effect of Collection Characteristics,Before and After Wash Trade Detection in Ethereum NFTs: Evidence for the Mixture of Distribution Hypothesis and Sequential Information Arrival Hypothesis and Effect of Collection Characteristics
RB70B7542FFB9,RB70B7542FFB9,doi_match,Management practices and corruption risks in water service delivery in Kenya and Ghana,Management practices and corruption risks in water service delivery in Kenya and Ghana
R332D2A0DDD66,R332D2A0DDD66,doi_match,"The urban burden of disease in India: modeling infrastructure, environmental and dietary risk factors associated with provisioning systems across forty cities (2022)","The urban burden of disease in India: modeling infrastructure, environmental and dietary risk factors associated with provisioning systems across forty cities (2022)"
RB93B9042BCA6,RB93B9042BCA6,title_year_match,Emergence of slums: A case study of thane urban agglomeration,Emergence of slums: A case study of thane urban agglomeration
R84CEA3C0917E,R84CEA3C0917E,doi_match,"Food safety policies and practices in public spaces: The urban water, sanitation, and hygiene environment for fresh fish sold from individual vendors in Mzuzu, Malawi","Food safety policies and practices in public spaces: The urban water, sanitation, and hygiene environment for fresh fish sold from individual vendors in Mzuzu, Malawi"
RD49DE850A4CE,RD49DE850A4CE,doi_match,Off the map: the health and social implications of being a non-notified slum in India,Off the map: The health and social implications of being a non-notified slum in India
R6B4F2B51A205,R6B4F2B51A205,doi_match,Assessing water security and governance complexity in the Owabi river catchment in Ghana,Assessing water security and governance complexity in the Owabi river catchment in Ghana
R4E934B177E7E,R4E934B177E7E,doi_match,Explaining the fall of socioeconomic inequality in childhood stunting in Indonesia,Explaining the fall of socioeconomic inequality in childhood stunting in Indonesia
R7B8FC9DC4734,R7B8FC9DC4734,doi_match,"Water scarcity impact on water quality and implications for residents in Islamabad, Pakistan","Water scarcity impact on water quality and implications for residents in Islamabad, Pakistan"
RE371C0028644,RE371C0028644,doi_match,Climate Change and the Human Right to Water,Climate change and the human right to water
R8206AC66310B,R8206AC66310B,doi_match,"Quality of Urban Water Services Provided to Users: Assessment System and the Portuguese Path through Four Generations, Lessons Learned and New Challenges","Quality of Urban Water Services Provided to Users: Assessment System and the Portuguese Path through Four Generations, Lessons Learned and New Challenges"
RC2ADB3C483ED,RC2ADB3C483ED,doi_match,Reshaping government at the local level in Cambodia: With an example of urban water supply in Battambang,Reshaping government at the local level in Cambodia: With an example of urban water supply in Battambang
R3D41B81AD8FF,R3D41B81AD8FF,doi_match,"Gendered division of labour and ""sympathy"" in artisanal and small-scale gold mining in Prestea-Huni Valley Municipality, Ghana","Gendered division of labour and “sympathy” in artisanal and small-scale gold mining in Prestea-Huni Valley Municipality, Ghana"
RA7ECB9D783C3-1,RA7ECB9D783C3,doi_match,Community Water Management in the Colombian Post-Conflict,Community Water Management in the Colombian Post-Conflict; [La gestión comunitaria del agua en el posconflicto con las Farc-ep en Colombia]
R6AC58735B46B-1,R6AC58735B46B,doi_match,"RESEARCH ARTICLE Water, sanitation, and women's empowerment: A systematic review and qualitative metasynthesis","Water, sanitation, and women’s empowerment: A systematic review and qualitative metasynthesis"
REFC1F86A792A,REFC1F86A792A,doi_match,Climate Change as a Health Security Threat in Pakistan: Preparing Health Systems for Extreme Events,Climate Change as a Health Security Threat in Pakistan: Preparing Health Systems for Extreme Events
R3ED39C5B7F5D,R3ED39C5B7F5D,doi_match,Reconfiguring urban waterscape: water kiosks in Delhi as a new governance model,Reconfiguring urban waterscape: Water Kiosks in Delhi as a new governance model
